event_id,match_date,home_team,away_team,player_id,player_name,position,shirt_number,is_home,side,minutes_played,total_tackle,won_tackle,interception_won,total_clearance,outfielder_block,ball_recovery,clearance_off_line,last_man_tackle,error_lead_to_a_shot,error_lead_to_a_goal,challenge_lost,duel_won,duel_lost,aerial_won,aerial_lost
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1106603,Agustín Giay,D,4,True,home,31,2,1,0,1,1,1,0,0,0,0,1,2,3,0,1
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,844096,Jhon Arias,M,11,True,home,31,1,0,0,0,1,3,0,0,0,0,0,3,2,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,331397,Lucas Evangelista,M,30,True,home,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1015733,Ramón Sosa,F,19,True,home,20,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,152276,Felipe Anderson,M,7,True,home,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,34141,Marcelo Lomba,G,14,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1116665,Jefté,D,6,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,973737,Bruno Fuchs,D,3,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1633501,Arthur Gabriel,D,56,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,2057364,Larson,M,48,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1884646,Luis Pacheco,M,50,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1597267,Luighi Hanri,F,31,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,17785,Fábio,G,1,False,away,90,0,0,0,2,0,5,0,0,0,0,0,0,1,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,928134,Guga,D,23,False,away,90,0,0,0,1,0,4,0,0,0,0,1,2,3,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,958382,Ignácio,D,4,False,away,90,2,1,2,4,1,4,0,0,0,0,1,2,9,0,3
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,962187,Juan Pablo Freytes,D,22,False,away,90,3,0,1,5,1,10,0,0,0,0,4,8,13,3,6
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1127439,Guilherme Arana,D,13,False,away,90,2,1,1,3,1,2,0,0,0,0,0,4,2,1,1
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1177404,Facundo Bernal,M,5,False,away,25,0,0,0,1,0,0,0,0,0,0,0,2,3,1,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1067671,Martinelli,M,8,False,away,62,1,0,0,0,0,2,0,0,0,0,0,2,2,1,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,874739,Jefferson Savarino,M,11,False,away,90,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,116853,Ganso,M,10,False,away,87,0,0,0,0,0,2,0,0,1,0,0,2,2,0,1
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,981374,Kevin Serna,M,90,False,away,61,0,0,1,0,0,3,0,0,0,0,0,2,4,1,2
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,548030,Luciano Acosta,F,32,False,away,45,1,1,1,0,0,1,0,0,0,0,0,4,1,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,552686,Otávio,M,94,False,away,65,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,789960,Yeferson Soteldo,F,7,False,away,45,0,0,0,1,0,3,0,0,0,0,0,3,5,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1087399,John Kennedy,F,9,False,away,29,1,0,0,0,0,0,0,0,0,0,0,3,3,1,2
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1104068,Hércules,M,35,False,away,28,2,2,0,0,0,2,0,0,0,0,1,2,2,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,100203,Santiago Moreno,F,30,False,away,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,927666,Vitor Eudes,G,98,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,243113,Renê,D,6,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1527129,Jemmes,D,3,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,795773,Samuel Xavier,D,2,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,753662,Igor Rabello,D,21,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1884778,Keven Samuel,F,39,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237917,2026-02-26T00:30:00+00:00,Palmeiras,Fluminense,1483339,Matheus Reis,F,15,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,905448,Gabriel Brazão,G,77,True,home,90,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,840119,Igor Vinícius,D,18,True,home,90,4,3,4,2,2,4,0,0,0,0,1,6,4,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,940699,Adonis Frías,D,98,True,home,90,1,0,0,5,3,4,0,0,0,0,1,4,1,2,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,842098,Luan Peres,D,14,True,home,90,1,1,1,4,1,2,0,0,0,0,0,2,1,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,2039241,Vinicius Rodrigues Lira,D,3,True,home,90,5,2,1,3,1,3,0,0,0,0,1,8,7,3,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1159656,Miguelito,M,30,True,home,45,4,2,0,0,0,1,0,0,0,1,0,4,3,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,242213,Willian Arão,M,15,True,home,78,3,1,0,1,1,2,0,0,0,0,2,4,3,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1656036,Gabriel Bontempo,M,49,True,home,78,1,1,4,1,0,7,0,0,0,0,3,3,8,1,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1046501,Moisés,M,21,True,home,60,0,0,0,0,0,4,0,0,1,0,0,2,8,1,2
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,872039,Thaciano,F,16,True,home,84,1,0,0,0,0,5,0,0,0,0,0,7,4,3,4
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,124712,Neymar,F,10,True,home,90,1,1,0,0,0,3,0,0,0,0,1,8,9,0,2
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,949687,Álvaro Barreal,M,22,True,home,45,2,1,0,0,0,2,0,0,0,0,3,3,7,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,835260,Rony,F,11,True,home,30,1,1,0,2,0,3,0,0,0,0,1,3,6,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,244591,João Schmidt,M,5,True,home,12,1,0,0,1,0,3,0,0,0,0,0,1,1,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,329069,Zé Rafael,M,6,True,home,12,3,2,0,2,0,1,0,0,0,0,1,5,3,1,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,974556,Gabriel Menino,M,25,True,home,12,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1128754,Diogenes,G,1,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,840500,Gonzalo Escobar,D,31,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,273329,Mayke,D,12,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,844602,Zé Ivaldo,D,2,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,922454,Benjamín Rollheiser,F,32,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,358554,Gabriel Barbosa,F,9,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,992093,Lautaro Díaz,F,19,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,595598,Léo Jardim,G,1,False,away,90,0,0,0,1,0,7,0,0,0,0,0,1,0,1,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1021721,Paulo Henrique,D,96,False,away,90,4,4,2,2,0,9,0,0,0,1,1,10,7,1,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1112908,Alan Saldivia,D,4,False,away,90,2,2,0,1,1,6,0,0,0,0,1,8,9,3,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1191278,Robert Renan,D,30,False,away,90,3,1,2,3,0,6,0,0,0,0,1,4,1,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,982174,Lucas Piton,D,6,False,away,70,2,2,0,2,0,2,0,0,0,0,0,2,1,0,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1444694,Cauan Barros,M,88,False,away,90,5,4,0,1,0,6,0,0,1,0,0,13,5,3,2
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,329303,Thiago Mendes,M,23,False,away,84,2,0,1,0,0,6,0,0,0,0,0,5,5,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,851285,Nuno Moreira,M,17,False,away,70,2,1,1,0,0,2,0,0,0,0,0,3,2,0,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1173373,Johan Rojas,M,29,False,away,70,3,2,0,0,0,4,0,0,0,0,1,6,6,0,2
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1160386,Andrés Gómez,M,11,False,away,90,0,0,0,2,0,6,0,0,0,0,0,7,8,0,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,861297,Claudio Spinelli,F,77,False,away,75,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1160554,Cuiabano,D,66,False,away,20,0,0,0,1,0,0,0,0,0,0,0,2,4,2,1
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,972587,Marino Hinestroza,F,18,False,away,20,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,884980,Brenner,F,20,False,away,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,840291,David,F,7,False,away,15,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,840398,Tchê Tchê,M,3,False,away,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,863276,Daniel Fuzato,G,13,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,877591,Puma Rodríguez,D,2,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1069729,Lucas Freitas,D,43,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,2075165,João Vitor Silva,F,60,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,973293,Hugo Moura,M,25,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1116593,Matheus França,F,9,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237916,2026-02-26T22:00:00+00:00,Santos,Vasco da Gama,1105970,Adson,F,28,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,329055,Walter,G,22,True,home,90,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1009030,Igor Formiga,D,32,True,home,90,3,2,1,7,0,4,0,0,0,0,0,7,7,1,4
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,863297,João Victor,D,34,True,home,90,0,0,2,9,4,2,0,0,0,1,0,2,2,2,2
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,925871,Willian Machado,D,3,True,home,90,0,0,3,9,2,5,0,0,0,0,0,3,4,3,3
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,243109,Reinaldo,D,6,True,home,90,1,1,1,3,0,4,0,0,0,0,0,1,3,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,559034,Neto Moura,M,25,True,home,89,0,0,1,3,1,3,0,0,0,0,0,3,1,2,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,988851,José Aldo,M,21,True,home,90,1,0,1,0,0,4,0,0,1,0,1,4,5,2,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,872007,Negueba,M,11,True,home,79,2,2,1,0,0,2,0,0,0,0,0,7,3,0,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,874723,Shaylon,M,7,True,home,79,0,0,0,0,0,6,0,0,0,0,0,2,3,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,871015,Alesson,M,77,True,home,69,1,0,0,0,0,3,0,0,0,0,3,2,8,1,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,934638,Nathan Fogaça,F,9,True,home,69,0,0,0,0,0,1,0,0,0,0,1,5,5,2,2
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,904297,André Luis,F,99,True,home,21,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1048612,Edson Carioca,F,95,True,home,21,1,1,0,0,0,0,0,0,0,0,0,1,3,0,2
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,883207,Antonio Galeano,F,27,True,home,11,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,178407,Gabriel Pires,D,18,True,home,11,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,871162,Everton Galdino,F,17,True,home,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,340113,Alex Muralha,G,23,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,976188,Rodrigues,D,97,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,867907,Lucas Oliveira,D,2,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,252781,Victor Luis,D,12,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,794874,Daniel Borges,D,20,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1175760,Denilson,M,8,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,795295,Carlos Eduardo,F,96,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,905448,Gabriel Brazão,G,77,False,away,90,0,0,0,2,0,10,0,0,0,0,0,2,0,2,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,840119,Igor Vinícius,D,18,False,away,90,0,0,0,0,0,4,0,0,0,0,2,4,3,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,940699,Adonis Frías,D,98,False,away,90,1,1,1,4,0,2,0,0,0,0,0,4,2,2,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,842098,Luan Peres,D,14,False,away,74,2,2,0,4,1,3,0,0,0,0,0,4,1,1,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,2039241,Vinicius Rodrigues Lira,D,3,False,away,65,1,1,1,3,0,0,0,0,0,0,2,2,4,1,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,242213,Willian Arão,M,15,False,away,66,2,0,1,1,0,7,0,0,0,0,0,2,2,0,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,244591,João Schmidt,M,5,False,away,65,1,0,2,1,0,5,0,0,0,0,1,3,6,2,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,872039,Thaciano,M,16,False,away,90,2,0,1,1,0,3,0,0,0,0,0,7,7,5,6
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1656036,Gabriel Bontempo,M,49,False,away,74,1,1,0,0,0,2,0,0,0,0,0,3,1,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,835260,Rony,M,11,False,away,90,1,1,1,1,1,3,0,0,0,0,1,6,6,2,3
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,358554,Gabriel Barbosa,F,9,False,away,90,1,0,1,0,0,2,0,0,0,0,1,3,3,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,949687,Álvaro Barreal,M,22,False,away,25,2,2,0,3,0,0,0,0,0,0,1,2,2,0,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,974556,Gabriel Menino,M,25,False,away,25,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,923803,Christian Oliva,M,28,False,away,24,2,0,0,0,0,0,0,0,0,0,0,2,1,0,1
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,844602,Zé Ivaldo,D,2,False,away,16,1,0,0,1,1,0,1,0,0,0,0,2,0,1,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,922454,Benjamín Rollheiser,F,32,False,away,16,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1128754,Diogenes,G,1,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,840500,Gonzalo Escobar,D,31,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,273329,Mayke,D,12,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1159656,Miguelito,M,30,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1587827,Gustavinho,M,48,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,1046501,Moisés,F,21,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237929,2026-03-11T00:30:00+00:00,Mirassol,Santos,992093,Lautaro Díaz,F,19,False,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,870748,Everson,G,22,True,home,90,0,0,0,2,0,8,0,0,0,0,0,2,0,2,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1464929,Iván Román,D,3,True,home,90,3,2,0,5,0,2,0,0,0,0,3,3,10,0,3
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,914487,Ruan,D,4,True,home,70,1,0,1,7,0,1,0,0,0,0,0,4,2,3,1
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,794838,Vitor Hugo,D,14,True,home,90,0,0,2,10,1,1,0,0,0,0,1,3,2,3,1
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,851150,Renan Lodi,D,16,True,home,90,0,0,0,4,0,5,0,0,0,0,1,7,5,3,2
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1170954,Victor Hugo,M,30,True,home,75,3,2,0,1,1,1,0,0,0,0,0,5,1,1,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,822729,Alan Franco,M,21,True,home,90,3,2,1,2,0,4,0,0,0,0,0,5,3,2,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,871273,Tomás Cuello,M,28,True,home,75,2,2,3,2,0,9,0,0,0,0,2,5,8,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,34705,Hulk,M,7,True,home,90,1,1,0,0,0,4,0,0,0,0,0,10,8,1,2
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,559036,Gustavo Scarpa,M,10,True,home,58,2,1,0,1,0,5,0,0,0,0,0,3,5,0,3
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,832708,Mateo Cassierra,F,9,True,home,70,0,0,0,1,0,0,0,0,0,0,0,4,11,3,7
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1122552,Alan Minda,F,27,True,home,32,1,1,0,0,0,0,0,0,0,0,0,4,4,1,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,881844,Ángelo Preciado,D,23,True,home,20,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,978562,Reinier,M,19,True,home,20,0,0,0,1,0,0,0,0,0,0,0,1,5,1,3
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1485090,Tomás Pérez,M,25,True,home,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,147464,Dudu,F,92,True,home,15,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1117032,Gabriel Delfim,G,1,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,797893,Lyanco,D,13,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1829022,Kauã Pascini,D,36,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,333275,Junior Alonso,D,6,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,913598,Igor Gomes,M,17,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1485290,Patrick,M,20,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,241488,Bernard,M,11,True,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,581060,Sergio Rochet,G,1,False,away,90,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,995071,Bruno Gomes,D,15,False,away,45,1,1,0,1,0,7,0,0,0,0,0,1,2,0,1
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,881848,Félix Torres,D,4,False,away,90,2,2,3,4,0,1,0,0,0,0,0,9,3,7,2
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1106487,Victor Gabriel,D,41,False,away,90,4,2,1,6,0,7,0,1,0,0,2,8,9,4,3
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,1084963,Braian Aguirre,M,35,False,away,90,2,2,0,0,0,4,0,0,0,0,0,5,3,1,2
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,879902,Paulinho Paula,M,27,False,away,84,4,2,0,0,0,3,0,0,0,0,1,8,5,0,2
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,874576,Alan Rodríguez,M,14,False,away,90,2,1,1,0,0,5,0,0,0,0,0,5,8,2,2
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,989200,Alexandro Bernabei,M,26,False,away,90,2,2,1,0,0,9,0,0,0,0,3,7,7,1,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,124997,Alan Patrick,F,10,False,away,84,0,0,0,1,0,2,0,0,0,0,0,3,2,1,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,925125,Johan Carbonero,F,7,False,away,68,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,923948,Alerrandro,F,9,False,away,67,2,2,0,0,0,1,0,0,0,0,0,4,7,1,4
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,845433,Bruno Tabata,F,17,False,away,45,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
15237930,2026-03-11T22:00:00+00:00,Atlético Mineiro,Internacional,560116,Rafael Borré,F,19,False,away,23,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2
